UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,SJ_Most_1,SJ_Least_1,SJ_Time_1,SJ_Most_2,SJ_Least_2,SJ_Time_2,SJ_Most_3,SJ_Least_3,SJ_Time_3,SJ_Most_4,SJ_Least_4,SJ_Time_4,SJ_Most_5,SJ_Least_5,SJ_Time_5,SJ_Most_6,SJ_Least_6,SJ_Time_6,SJ_Most_7,SJ_Least_7,SJ_Time_7,SJ_Most_8,SJ_Least_8,SJ_Time_8,SJ_Most_9,SJ_Least_9,SJ_Time_9,Scenario1_1,Scenario1_2,Scenario1_3,Scenario1_4,Scenario1_5,Scenario1_6,Scenario1_7,Scenario1_8,Scenario1_Time,Scenario2_1,Scenario2_2,Scenario2_3,Scenario2_4,Scenario2_5,Scenario2_6,Scenario2_7,Scenario2_8,Scenario2_Time,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,PScale01_Q1,PScale01_Q2,PScale01_Q3,PScale01_Q4,PScale02_Q1,PScale02_Q2,PScale02_Q3,PScale02_Q4,PScale03_Q1,PScale03_Q2,PScale03_Q3,PScale03_Q4,PScale04_Q1,PScale04_Q2,PScale04_Q3,PScale04_Q4,PScale05_Q1,PScale05_Q2,PScale05_Q3,PScale05_Q4,PScale06_Q1,PScale06_Q2,PScale06_Q3,PScale06_Q4,PScale06_Q5,PScale06_Q6,PScale07_Q1,PScale07_Q2,PScale07_Q3,PScale07_Q4,PScale08_Q1,PScale08_Q2,PScale08_Q3,PScale08_Q4,PScale09_Q1,PScale09_Q2,PScale09_Q3,PScale09_Q4,PScale10_Q1,PScale10_Q2,PScale10_Q3,PScale10_Q4,PScale11_Q1,PScale11_Q2,PScale11_Q3,PScale11_Q4,PScale12_Q1,PScale12_Q2,PScale12_Q3,PScale12_Q4,PScale13_Q1,PScale13_Q2,PScale13_Q3,PScale13_Q4,PScale13_Q5,split
245041712,4.0,3.5,4.5,4.0,5.0,1.0,0.0,1,3,2,49,1,2,102,1,4,113,1,4,81,2,4,78,2,4,58,1,4,63,1,4,118,1,3,81,1,1,1,4,1,2,0,4,105,4,0,1,3,3,2,0,3,123,2,1,3,6,1,1,1,1,3,1,1,2,4,2,2,1, ,3,5,1,3,2,2,2,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,3,2,2,1,1,3,1,1,1,4,1,3,1,4,1,1,1,1,3,4,1,3,3,2,3,1,4,4,1,1,4,3,3,train
245033273,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,2,1,148,4,2,59,4,1,216,1,2,68,2,4,106,2,4,42,1,3,37,2,1,84,2,4,71,0,3,1,4,0,4,1,4,106,0,8,1,3,3,2,1,3,312,3,1,2,7,1,3,1,7,7,1,1,4,2,3,4,5,7,7,4,1,2,2,2,3, ,3,3,2,4,1,1,1,1,3,4,3,1,3,1,1,2,3,3,3,4,3,1,4,1,1,3,1,2,2,1,4,1,1,2,2,3,3,2,2,1,3,1,4,1,2,2,1,3,3,4,train
245154527,4.0,4.0,5.0,5.0,5.0,1.0,0.0,1,3,4,26,3,2,30,1,4,56,1,4,62,2,3,31,2,4,26,1,2,36,2,4,18,2,3,27,1,1,1,4,1,2,0,4,40,4,0,1,3,3,2,0,3,45,1,6,5,3,1,1,1,7,2,5,1,1,2,1,1,5,1,4,5,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,1,4,1,4,4,1,1,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,1,4,1,1,4,4,4,train
245092195,3.0,3.0,3.0,3.0,4.0,0.0,0.0,1,2,4,90,3,2,65,4,3,63,4,2,62,2,4,46,4,1,50,1,4,52,2,3,53,2,3,79,1,1,1,4,1,2,0,4,53,4,0,1,4,3,2,0,3,44,3,1,3,7,1,3,2,1,7,1,1,2,4,2,3,1,7,7,3,1,3,2,2,3,4,1,3,4,2,3,3,3,4,2,2,1,4,4,4,4,3,3,2,4,4,1,2,3,2,2,2,1,3,3,2,2,2,3,2,1,3,4,2,3,2,3,1,2,2,2,1,1,4,2,3,train
245251615,3.0,3.0,4.0,4.0,5.0,1.0,0.0,0,3,4,55,3,2,56,1,3,49,1,2,85,2,4,30,2,4,19,1,4,25,1,4,39,4,3,50,1,1,1,4,1,2,0,4,36,4,0,1,3,3,2,0,3,25,2,3,5,2,2,1,1,7,4,7,1,1,4,1,1,5,1,4,4,1,4,1,1,4,4,1,4,4,1,4,4,3,3,2,2,2,4,4,1,4,3,3,3,4,4,1,1,4,1,1,1,3,3,2,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,2,train
245118879,3.0,3.0,4.0,4.0,5.0,1.0,1.0,0,2,4,107,3,2,37,2,1,72,1,3,60,2,1,45,3,4,54,1,2,47,2,3,62,4,3,136,1,1,0,9,0,4,5,4,141,4,0,0,8,3,2,0,3,130,1,4,6,6,1,2,2,4,1,2,1,3,4,1,2,1,2,1,2,2,2,1,1,3,4,1,4,2,1,4,1,1,3,2,3,2,1,1,1,1,4,4,3,4,4,1,1,4,1,1,2,1,2,2,1,4,1,1,1,1,4,4,3,2,2,4,3,1,4,3,1,1,4,4,3,train
236473184,4.0,4.0,3.0,3.0,5.0,1.0,0.0,1,3,1,78,1,2,55,1,3,104,1,4,33,2,3,51,3,4,59,1,4,42,1,2,41,4,2,64,1,1,1,4,1,2,1,4,70,8,8,0,0,9,8,0,0,117,1,6,3,1,2,1,1,5,5,6,1,1,4,1,1,5,2,5,3,1,3,2,4,4,4,1,1,3,4,4,4,4,1,2,4,1,4,1,1,1,3,2,2,4,4,1,1,4,1,2,4,1,4,1,1,4,1,1,1,1,4,4,1,1,4,1,1,1,2,1,1,1,4,4,2,train
245144818,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0, , , , , , ,1,4,54,1,3,67,2,3,66,2,4,78,1,2,46,1,4,113,2,4,62,1,1,1,4,1,2,0,4,44,4,0,1,3,3,2,0,3,44,1,1,6,7,1,2,1,1,7,1,1,2,4,3,3,1,7,7, ,1,2,3,4,1,4,2,3,3,4,2,3,1,4,2,1,1,1,1,1,1,2,3,3,4,3,1,1,3,1,1,4,1,4,3,1,4,1,1,2,2,3,3,4,3,2,4,2,1,3,4, , , , , ,train
245096106,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,2,43,3,2,31,4,3,44,1,2,64,2,4,34,3,4,37,1,2,25,1,4,31,1,4,43,1,1,1,4,1,2,0,4,35,4,0,1,3,3,2,0,3,43,3,5,2,6,1,3,2,3,1,2,1,3,4,2,4,3,3,1,4,1,3,2,2,3,3,2,3,3,2,4,3,4,2,2,3,2,3,4,3,3,3,2,3,3,4,1,1,3,1,1,3,1,2,3,1,3,1,2,2,3,4,4,2,2,2,3,2,3,1,4,2,2,3,3,1,train
245173367,4.0,4.0,5.0,5.0,5.0,1.0,0.0,0,2,1,86,3,1,61,2,3,62,1,2,110,2,4,49,2,4,95,3,4,54,2,3,44,4,2,408,1,1,1,4,1,2,0,4,45,4,0,1,3,3,2,0,3,35,2,7,2,1,2,4,1,6,4,4,1,1,3,4,2,1,4,6,4,1,1,2,3,1,3,1,4,4,4,3,2,2,2,3,3,3,1,1,1,1,2,2,3,3,3,1,1,4,1,1,4,1,2,2,1,3,1,1,1,2,3,2,1,1,1,4,1,2,2,3,2,1,2,3,1,train
245165443,3.0,2.0,3.0,2.0,4.0,0.0,1.0,1,2,1,82,4,1,38,2,1,75,4,3,177,2,3,35,3,4,37,1,3,93,1,4,80,3,4,62,0,1,5,4,1,1,2,4,96,1,3,7,3,2,3,3,3,153,1,3,3,6,1,1,1,1,1,1,1,1,3,2,1,2,1,1,4,1,3,2,2,3,4,1,3,3,4,3,3,3,1,3,4,3,1,1,2,1,4,2,3,3,3,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,4,4,2,3,1,2,1,2,2,3,2,1,4,4,3,train
245192037,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1,1,4,26,3,1,25,3,4,41,1,2,27,2,4,18,3,4,24,1,4,20,2,3,25,2,4,31,1,1,1,4,1,2,0,4,55,4,0,1,3,3,2,0,3,79,2,3,3,6,1,2,2,1,7,2,1,2,4,2,2,5,2,7,3,1,3,1,1,4,4,1,1,4,1,4,4,4,4,1,1,1,1,4,1,1,4,4,3,4,4,1,1,4,1,4,3,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,3,train
245098670,3.5,3.5,3.5,3.5,4.5,0.0,1.0,1,3,4,65,1,3,34,1,4,48,4,2,61,1,4,36,3,4,47,1,2,34,1,3,31,1,4,85,1,1,1,4,1,2,0,4,48,4,0,1,3,3,2,0,3,61,3,3,3,1,2,2,3,7,4,6,1,3,4,3,3,5,3,5,2,2,4,2,1,4,3,2,3,4,1,3,3,4,4,1,1,1,1,1,1,1,4,3,3,4,3,1,2,4,1,2,3,1,4,2,1,4,1,2,2,1,4,4,1,4,4,1,2,1,1,4,2,2,2,2,4,train
245100874,3.0,3.0,2.0,2.0,4.0,0.0,1.0,1,3,2,91,4,2,110,1,4,535,1,2,162,2,4,562,1,4,295,1,2,38,1,4,217,1,4,491,1,1,1,4,1,2,0,4,70,4,0,1,3,3,2,0,3,70,2,4,4,7,1,1,1,1,4,2,1,1,1,3,2,1,2,6,5,1,1,2,3,1,4,1,4,3,1,4,2,4,3,2,2,2,1,3,1,1,3,2,3,4,4,1,2,3,1,1,3,2,2,3,2,2,1,3,2,3,3,3,4,1,2,4,3,2,2,3,1,2,4,2,3,train
245229497,3.0,3.0,3.0,3.0,5.0,0.0,1.0,0,3,1,182,3,4,131,4,3,100,3,2,123,2,4,98,2,4,87,4,2,57,2,3,156,4,3,99,1,1,1,4,1,2,0,4,113,4,0,1,3,3,2,0,3,69,2,6,5,4,3,1,2,6,2,4,1,2,2,2,2,5,2,3,1,1,3,1,4,3,4,1,4,4,1,4,4,4,2,2,3,1,3,4,4,4,4,4,3,4,4,1,1,3,1,1,4,4,2,3,1,4,1,1,1,1,4,4,4,4,1,4,1,1,4,4,1,1,4,4,1,train
245002792,4.0,4.0,3.0,3.0,4.0,0.0,1.0,1,2,4,58,4,2,66,3,4,155,1,4,73,2,4,58,3,4,82,1,4,26,2,3,58,1,4,94,1,1,1,4,1,2,0,4,54,4,0,1,3,3,2,0,3,39,2,1,4,7,1,2,2,1,7,1,1,2,4,3,2,2,7,7,3,1,2,2,3,2,3,2,3,3,3,3,2,2,3,2,2,2,2,2,1,2,3,2,1,3,3,1,1,4,1,2,3,2,3,2,1,4,1,1,2,2,3,3,3,2,2,3,2,2,3,3,1,1,3,3,2,train
245160259,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0,4,2,51,3,2,54,1,4,44,1,2,40,2,4,36,1,3,52,3,2,55,3,1,154,2,3,43,1,1,1,4,1,2,0,4,36,4,0,1,3,3,2,0,3,39,1,1,5,7,1,1,1,1,7,3,1,1,1,1,1,5,7,3,5,3,4,3,1,1,3,1,4,3,1,3,1,4,1,1,4,1,1,1,4,1,2,4,3,4,3,1,1,4,1,1,1,1,4,2,1,4,1,1,1,1,4,4,3,1,1,1,1,1,3,3,1,1,4,2,3,train
245186455,4.0,4.0,4.0,4.0,5.0,1.0,0.0,0,2,3,32,3,2,62,3,4,85,4,2,38,2,4,59,3,4,24,1,3,40,2,4,41,2,4,59,1,1,1,4,1,2,0,4,99,4,0,1,3,3,2,0,3,63,1,6,5,7,1,1,1,1,2,1,1,1,4,1,1,5,7,1,4,1,2,3,3,2,4,1,4,4,1,4,1,1,3,1,2,2,3,3,3,3,4,3,2,4,4,1,1,4,1,1,1,1,2,2,1,4,1,1,1,3,4,4,1,2,2,3,1,1,4,4,1,1,4,3,1,train
245216060,3.0,3.0,3.0,3.0,4.0,0.0,1.0,0,2,1,27,3,2,94,3,1,58,1,4,44,2,4,48,2,4,15,1,2,44,1,3,28,1,4,50,1,1,1,4,1,2,1,4,108,4,0,1,3,2,4,1,3,180,1,1,6,6,2,2,2,2,1,3,1,2,2,2,2,3,2,1,4,1,1,1,4,1,3,3,3,1,1,4,1,4,1,2,4,4,1,1,1,4,3,2,3,3,3,1,1,4,1,2,4,1,1,2,1,4,1,1,1,1,4,4,4,1,1,3,1,1,4,4,1,1,1,2,1,train
245165517,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0,3,4,28,3,2,16,1,2,35,1,4,19,2,4,8,2,4,9,1,4,6,1,3,8,1,4,22,1,1,1,4,1,2,0,4,38,4,0,1,3,3,2,0,3,98,2,3,3,3,2,2,2,6,1,5,1,1,4,2,2,5,2,3,1,1,4,1,1,4,3,1,3,3,1,4,3,3,4,1,1,1,4,4,4,4,3,2,3,3,3,1,1,4,1,1,2,2,2,3,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,3,3,1,train
244962731,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1,3,1,36,1,2,36,1,4,36,1,2,67,2,4,23,2,4,23,1,3,30,2,4,38,2,4,85,1,1,1,4,1,2,0,4,60,4,0,1,3,3,2,0,3,48,2,3,5,3,3,1,2,6,2,5,1,1,4,1,2,5,2,4,6,1,4,1,1,4,4,1,4,3,1,4,1,4,4,1,1,1,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1,train
245222790,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0,3,1,67,4,2,34,1,3,41,4,2,45,2,4,28,3,4,30,3,2,32,1,4,46,2,4,51,1,1,1,4,1,2,1,4,102,4,0,1,3,3,2,0,3,92,2,3,3,6,1,1,2,1,1,1,1,2,4,2,2,2,7,1,2,1,2,2,2,3,4,1,4,4,2,4,4,4,3,3,3,2,1,4,4,4,3,3,3,4,4,1,2,4,1,1,3,2,3,2,1,4,1,1,1,1,3,4,1,3,3,2,3,2,3,4,1,2,4,3,2,train
244945850,2.5,3.5,2.5,3.0,4.5,0.0,0.0,1,4,1,34,4,2,15,4,3,29,1,2,41,1,3,26,3,4,15,1,2,19,2,4,17,2,4,49,1,1,1,4,1,2,0,4,37,4,0,1,3,3,2,0,3,45,3,3,2,5,2,3,4,6,2,5,1,4,2,3,3,5,3,3,6,1,4,1,1,4,4,1,4,4,1,4,4,1,3,1,1,1,1,4,1,1,4,4,4,4,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,2,4,1,1,4,3,1,train
123300737,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,1,37,4,2,29,1,2,40,1,2,76,1,4,29,3,4,38,4,2,39,2,4,125,4,3,70,1,1,1,4,1,2,0,4,51,4,0,0,8,3,2,0,3,75,2,3,5,1,2,2,2,8,5,7,1,1,4,2,2,1,2,5,5,1,3,1,4,3,4,1,4,4,2,3,1,1,4,1,1,1,1,3,4,3,4,4,1,4,4,1,1,4,1,1,3,1,2,2,1,4,1,1,1,1,4,4,1,4,3,1,2,1,4,4,1,1,4,3,2,train
241959740,3.0,3.0,4.0,4.0,4.0,0.0,0.0,1,3,1,58,1,2,48,1,2,77,3,2,105,1,4,72,2,4,25,1,2,36,1,4,33,1,3,53,1,1,1,4,1,2,0,4,69,4,0,1,3,3,2,0,3,36,2,3,2,2,1,3,3,7,2,6,1,4,3,2,2,2,2,4,4,2,3,3,3,2,3,2,3,4,3,3,2,3,3,2,3,2,2,3,2,2,3,2,3,3,3,2,2,4,2,2,3,2,3,2,1,4,1,1,2,3,3,3,2,3,3,2,2,2,3,3,2,2,4,3,3,train
245164396,3.0,3.0,4.0,3.0,5.0,0.0,0.0,1, , , , , , ,1,4,36,1,4,39,2,4,26,3,4,58,1,2,28,2,4,81,1,3,88,1,1,1,4,1,2,0,4,40,4,0,1,3,3,2,0,3,38,2,1,3,7,1,1,2,1,7,1,1,2,4,4,2,2,7,7, ,1,2,3,3,2,3,2,3,4,2,3,3,3,2,3,3,2,2,3,1,2,2,2,2,2,3,2,2,3,1,1,1,2,1,4,1,3,1,1,2,2,2,2,2,1,2,2,2,2,1,3, , , , , ,train
245065219,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,4,34,3,4,37,1,4,57,4,3,36,2,4,45,3,4,47,1,4,38,2,4,38,1,4,50,1,1,1,4,1,2,0,4,129,4,0,1,3,3,2,0,3,58,1,2,5,3,3,2,2,1,4,5,3,1,4,3,1,5,2,4,5,1,3,1,1,1,4,1,4,4,4,4,4,4,4,1,1,1,4,1,4,4,4,4,3,4,4,1,1,4,1,1,4,1,4,4,1,4,1,1,1,1,4,4,4,1,1,4,1,1, ,4,1,1,4,3,4,train
245122087,3.0,3.0,4.0,4.0,5.0,1.0,0.0,1,3,1,35,3,2,30,1,3,35,1,2,56,2,4,23,3,4,26,1,4,38,1,3,21,1,3,52,1,1,1,4,1,2,0,4,48,4,0,1,3,3,2,0,3,24,2,1,4,5,1,2,2,1,3,4,1,2,1,1,2,5,2,3,2,1,1,4,3,1,3,2,3,1,1,4,1,1,4,1,1,2,3,3,3,3,3,3,4,2,3,2,2,3,2,2,2,2,2,3,1,2,1,3,1,1,4,3,1,1,1,2,1,1,4,4,1,1,4,3,2,train
244968338,3.0,3.0,3.0,4.0,5.0,0.0,0.0,1,3,4,22,1,4,30,1,2,24,1,4,39,2,4,18,3,4,21,1,4,17,1,3,20,1,4,83,1,1,1,4,1,2,0,4,41,4,0,1,3,3,2,0,2,22,3,1,1,5,2,4,3,5,3,4,1,3,2,4,3,1,3,3,5,1,1,2,2,1,4,2,3,2,1,4,4,4,1,1,1,1,1,4,1,1,4,1,2,4,4,1,1,4,4,1,2,1,2,1,2,1,1,1,3,1,4,3,4,1,2,4,1,1,1,4,4,1,4,4,2,train
245003027,3.0,3.0,3.0,3.0,4.0,0.0,1.0,0,2,1,45,1,2,100,1,3,58,1,2,42,2,3,34,3,1,52,1,2,31,1,3,49,3,1,121,1,1,1,4,0,4,1,4,146,4,0,1,0,9,9,5,3,448,1,1,3,6,1,3,1,1,2,2,1,2,2,1,3,2,2,1,5,1,1,1,1,1,2,1,3,2,1,2,1,1,3,1,2,1,1,1,1,1,2,3,2,2,3,1,1,3,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,3,2,2,train
244968852,2.0,3.0,2.0,2.0,3.0,0.0,0.0,1,2,3,49,3,1,55,4,2,180,1,4,123,2,3,281,3,4,75,3,4,125,1,4,156,4,1,85,1,1,1,4,1,2,1,4,44,4,0,1,3,3,1,2,3,410,2,5,5,4,2,1,1,1,4,1,1,1,5,2,2,5,2,3,6,1,1,3,2,1,1,1,1,1,1,4,2,4,2,3,3,1,1,1,1,1,3,3,1,1,4,1,1,4,1,1,1,1,3,4,1,1,1,1,1,1,4,1,1,2,1,1,1,3,1,4,3,1,3,1,3,train
241914557,3.5,3.5,4.5,4.0,4.5,1.0,1.0,1,2,4,43,3,4,37,1,3,32,2,3,85,2,4,47,3,4,79,1,4,20,1,3,73,4,1,52,1,1,1,4,1,2,0,4,42,4,0,1,3,3,2,0,3,27,2,3,5,1,2,1,1,6,1,6,1,1,4,2,1,5,2,4,5,1,4,1,1,4,4,1,4,4,1,4,3,4,3,1,2,1,4,4,4,4,3,3,3,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,2,4,4,1,1,4,4,1,train
242091652,3.0,3.0,3.0,3.0,5.0,0.0,1.0,0,3,2,177,3,2,164,1,4,104,1,4,113,2,4,99,3,4,164,1,2,100,1,3,147,2,4,115,1,1,1,4,1,2,0,4,73,4,0,1,3,3,2,0,3,79,3,3,5,6,2,3,3,4,2,3,1,3,4,2,3,5,2,2,1,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1,train
128278467,3.5,3.5,4.0,4.0,4.5,1.0,0.0,1,3,4,51,3,4,42,1,4,34,1,2,66,2,4,20,2,4,33,1,2,47,2,3,28,1,3,48,1,1,1,4,1,2,0,4,69,4,0,1,3,3,2,0,3,59,2,3,5,1,2,2,2,7,5,5,2,2,3,2,2,2,2,5,1,1,4,1,1,4,4,1,4,4,1,4,4,4,1,1,4,1,4,1,4,4,1,1,4,4,4,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,1,4,1,1,4,4,4,train
244983308,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1,2,1,75,3,4,70,1,2,61,1,3,60,2,4,59,3,4,58,1,2,101,1,2,79,1,3,53,1,1,1,4,1,2,0,4,101,4,0,1,3,3,2,0,3,107,2,3,5,1,3,2,1,6,1,7,1,2,4,2,2,5,2,6,4,2,1,4,4,1,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,1,1,4,1,1,4,4,1,1,4,4,1,train
245192776,4.0,3.0,3.0,4.0,4.0,0.0,1.0,0,3,2,49,4,2,36,1,2,48,1,4,67,2,4,25,2,4,35,1,2,48,1,4,41,2,3,132,1,1,1,4,1,2,0,4,86,4,0,1,3,3,2,0,3,77,3,2,3,1,3,3,3,7,3,4,1,3,4,2,3,5,3,6,5,1,3,2,3,3,4,1,3,4,2,4,3,3,3,2,2,2,1,4,3,4,3,2,3,4,3,2,1,3,1,1,1,3,2,4,1,4,1,1,1,1,4,4,2,3,3,2,1,1,3,4,1,2,4,4,3,train
245079082,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1,2,4,57,3,4,81,4,3,53,1,3,43,2,1,37,3,4,64,1,2,46,1,4,59,2,3,197,0,0,6,9,0,0,8,9,136,0,4,8,8,0,9,1,3,714,1,3,5,7,1,2,1,1,7,1,1,1,2,2,1,5,7,7,4,1,3,1,2,3,4,2,3,1,1,4,3,3,3,1,2,1,1,1,1,1,4,3,2,4,4,1,1,4,1,1,4,1,2,2,1,4,1,1,2,1,3,4,1,4,3,1,1,2,4,4,2,1,4,2,3,train
245102144,5.0,4.0,5.0,5.0,5.0,1.0,0.0,1,3,4,27,3,2,37,4,3,25,3,2,69,2,4,40,2,4,48,1,4,30,2,3,42,2,4,33,1,0,1,4,1,2,0,4,28,4,0,1,3,3,2,0,3,26,1,1,5,7,1,1,1,1,7,1,1,1,4,1,1,5,1,7,5,1,3,1,2,3,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,2,3,4,4,1,1,4,1,1,4,1,1,2,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,1,train
245164879,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,4,45,3,2,28,1,2,160,1,4,36,2,4,18,3,4,34,1,4,25,1,4,70,1,3,50,1,1,1,4,1,2,0,4,119,4,0,1,3,3,2,0,3,54,1,3,2,1,3,1,1,7,4,6,1,2,2,2,2,5,2,6,5,1,3,2,1,4,4,1,4,4,1,4,4,4,3,2,2,1,4,4,4,4,2,2,4,4,3,1,1,4,1,1,3,2,2,3,1,4,1,1,1,1,4,4,1,4,3,1,2,2,2,3,1,1,3,3,2,train
245179551,3.0,3.0,3.0,3.0,4.0,0.0,0.0,1, , , , , , ,3,2,119,1,3,116,2,1,77,3,4,188,1,4,65,2,4,90,2,3,119,1,1,1,4,1,2,0,4,179,4,0,1,3,3,2,0,3,139,3,1,5,7,1,3,3,1,7,1,1,3,4,3,3,5,7,7, ,1,4,1,1,4,4,1,4,4,1,4,4,1,4,1,1,1,4,4,4,1,4,4,1,4,4,1,1,4,1,4,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4, , , , , ,train
226523390,4.0,5.0,3.0,4.0,5.0,1.0,0.0,0,3,1,49,3,1,22,1,4,33,1,4,34,1,3,35,3,4,53,2,4,28,1,3,56,4,2,36,1,1,1,4,1,2,0,4,32,4,0,1,3,3,2,0,3,32,2,3,2,1,2,3,4,8,6,7,1,2,4,2,3,5,2,6,4,2,3,2,3,3,3,3,2,3,2,4,3,4,2,2,3,2,2,3,3,4,2,2,3,4,4,1,2,4,1,2,2,3,2,2,1,3,1,2,2,2,3,4,3,4,3,2,1,3,3,4,2,1,4,3,2,train
245207151,3.0,3.0,4.0,4.0,5.0,1.0,0.0,0,3,1,53,3,2,33,1,2,46,3,4,60,1,4,16,2,4,36,3,2,60,3,2,81,1,3,51,1,1,1,4,1,2,0,4,126,4,0,1,3,3,2,0,3,43,1,1,2,7,1,1,1,1,7,2,1,2,4,2,1,5,2,7,3,1,3,3,3,3,3,1,3,2,1,3,4,3,1,3,4,3,4,4,4,4,3,2,3,4,3,1,1,4,1,1,1,3,2,4,1,4,1,1,1,3,3,3,1,4,4,1,3,1,2,2,1,1,4,2,2,train
245026404,3.0,3.0,3.0,3.0,4.0,0.0,1.0,0,3,2,81,4,2,58,1,4,59,1,2,53,2,3,61,3,4,70,1,2,62,2,3,71,4,3,50,1,1,1,4,1,2,0,4,69,4,0,1,3,3,2,0,3,47,1,3,5,1,2,1,1,7,4,6,1,1,4,1,1,5,1,5,7,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1,train
245141421,4.0,3.0,4.0,4.0,5.0,1.0,0.0,1,3,1,71,3,2,38,1,3,45,1,4,83,1,4,83,1,4,66,1,3,40,2,4,40,1,4,30,1,1,1,4,1,2,0,4,62,4,0,1,3,3,2,0,3,40,3,1,1,7,1,3,3,1,7,1,1,3,4,2,3,1,7,7,3,1,2,3,3,2,2,3,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,4,3,2,3,3,2,2,3,3,2,3,2,2,3,2,2,3,3,3,3,3,2,2,2,1,2,3,4,1,2,3,3,2,train
241713774,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,1,46,3,2,39,1,2,55,3,2,52,2,4,26,2,4,40,1,2,24,1,4,30,1,3,55,1,1,1,4,1,2,0,4,22,4,0,1,3,3,2,0,3,44,2,6,5,4,4,2,5,7,1,6,1,3,4,2,2,5,2,3,5,1,2,2,2,2,3,1,3,3,2,3,2,2,2,2,3,2,2,4,3,3,3,2,2,4,4,1,2,3,1,1,3,1,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,2,3, ,2,2,3,3,2,train
245075657,3.0,2.0,4.0,4.0,3.0,0.0,1.0,1,3,4,77,3,2,109,2,3,114,1,4,135,2,1,81,3,1,67,3,4,95,1,4,98,2,4,70,3,9,0,0,0,0,4,9,19,8,8,0,0,0,0,9,8,37,3,3,2,7,2,2,3,1,1,1,1,2,2,3,2,1,7,1,2,1,2,3,4,3,2,2,3,3,1,4,1,1,4,1,1,1,1,1,1,1,3,3,4,4,4,1,1,4,1,1,2,1,3,2,1,3,1,1,1,1,3,3,1,3,3,2,2,2,1,1,2,3,3,2,1,train
